datetime,minasrojas,militar,puertoayora,puertovillamil,puertobaccerizomoreno,eljunco,lagalapaguera,cuevadesucre,negra,crocker,rosa
2022-05-15,0.00029139,0.0000,0.018177,0.010028,1.6869e-08,0.0059775,0.0064386,0.00039052,0.013245,0.0051964,0.00015701
2022-05-16,1.0344e-06,0.0000,0.0054833,0.0074408,5.9957e-05,0.00014372,0.010823,4.2620e-06,0.0026882,1.8213e-05,6.7704e-05
2022-05-17,0.0000,0.0000,0.0095800,0.0032949,5.9437e-07,9.4463e-06,0.0040355,1.6624e-07,0.019156,9.8896e-07,1.1798e-06
2022-05-18,1.4786e-05,0.0000,0.0066205,0.0028009,3.5969e-07,9.9789e-05,0.0079123,0.00022402,0.013651,5.3324e-05,0.00025217
2022-05-19,2.7533e-07,0.0000,0.0045374,0.0090728,6.7706e-05,0.00031685,0.018182,0.0059785,0.00011756,7.1530e-06,3.6351e-06
2022-05-20,0.00058704,0.0000,0.0064267,0.064921,0.0061122,0.0061698,0.022510,0.024763,0.012983,0.0057548,0.0041881
2022-05-21,4.6320e-07,0.00034442,0.0080473,0.0052208,0.0000,0.00016749,0.0048717,0.0075114,0.0066659,0.00037186,0.00016638
2022-05-22,5.6823e-08,0.0000,0.0027691,0.011485,2.4697e-06,0.0033308,0.0091148,0.0021883,0.0012041,0.00029949,6.1158e-06
2022-05-23,0.0014885,0.0000,0.0096649,0.010088,0.00078243,0.12440,0.049205,0.014175,0.19140,0.030119,0.0046572
2022-05-24,0.0034368,0.0000,0.049183,0.034251,0.00065328,0.059968,0.053519,0.0082486,0.096998,0.037948,0.012830
2022-05-25,5.1668e-06,0.0000,0.012585,0.015443,0.00012217,0.014493,0.034501,0.033169,0.079308,0.00079224,0.00096387
2022-05-26,0.00011671,0.0000,0.020895,0.021866,0.0000,0.00037833,0.016834,0.010453,0.0076249,0.0022407,0.00013703
2022-05-27,1.6068e-05,0.0000,0.024028,0.011363,0.00020518,0.0065410,0.024642,0.0027824,0.0028416,0.00077218,0.0018184
2022-05-28,0.0019444,0.0000,0.061387,0.0091514,0.0011732,0.0052141,0.016039,0.0066717,0.081559,0.016601,0.0074808
2022-05-29,0.0067490,4.4999e-05,0.0045210,0.0090637,2.9666e-05,0.031953,0.044746,0.0070641,0.069633,0.0062339,0.014365
2022-05-30,0.010832,0.0070053,0.10192,0.16178,0.0084133,0.21779,0.26505,0.048219,0.31619,0.072564,0.063960
2022-05-31,0.015624,0.0034037,0.018980,0.0030942,0.054713,0.14013,0.049326,0.027951,0.17551,0.094501,0.033497
2022-06-01,0.0024926,0.0000,0.034637,0.038243,0.0013354,0.031209,0.048419,0.0093527,0.078470,0.028828,0.015878
2022-06-02,0.012362,1.2241e-06,0.12127,0.16242,0.0023825,0.18928,0.083515,0.19366,0.28415,0.087722,0.077039
2022-06-03,5.8181e-05,0.0000,0.015430,0.0035271,3.9709e-08,0.0088584,0.0075619,0.014378,0.025046,0.00033300,0.00048126
2022-06-04,0.00053517,0.0064223,0.019646,0.00012769,3.8536e-05,0.0049443,0.041497,0.0039925,0.039735,0.0021013,0.0013992
2022-06-05,0.0060193,0.0000,0.057354,0.063960,0.0053835,0.080859,0.075622,0.090456,0.22825,0.064901,0.028780
2022-06-06,0.0028903,1.0565e-08,0.021873,0.047145,0.0019347,0.014137,0.026551,0.0032334,0.027020,0.018643,0.013307
2022-06-07,0.0037293,0.00017171,0.00013511,0.0015146,6.2776e-05,0.0070759,0.0046731,0.062928,0.053987,0.027247,0.0065525
2022-06-08,0.0016040,4.7300e-05,0.0083466,0.10469,2.9228e-07,0.029767,0.050013,0.087248,0.12366,0.026562,0.0054869
2022-06-09,7.3950e-05,0.0000,0.0017542,0.00036447,0.0000,0.00033783,0.0073938,0.020181,0.043900,0.0037331,0.0032387
2022-06-10,4.3921e-05,0.0000,0.020029,0.0043196,2.6094e-06,0.0031542,0.029604,0.0081841,0.0088268,0.0018989,0.00028465
2022-06-11,0.00081470,0.0000,0.045054,0.032966,0.00037899,0.0057033,0.016794,0.0055225,0.061875,0.0088650,0.0060173
2022-06-12,4.4913e-05,0.0000,0.0084612,0.024506,0.00036684,0.0023364,0.0083826,0.00093938,0.032365,0.00028212,0.00047191
2022-06-13,8.4508e-07,0.0000,0.0000,0.0000,1.7449e-05,0.0017814,0.0081888,0.0000,0.0070026,3.1804e-06,3.0400e-05
2022-06-14,0.0045976,0.0000,0.0048527,0.0000,0.0011611,0.058604,0.015885,0.012854,0.21944,0.019482,0.0020036
2022-06-15,0.0010835,0.0000,0.00031971,0.0069144,0.0000,0.0010882,5.8981e-05,0.054315,0.18565,0.027923,0.0011424
2022-06-16,0.00068713,0.0000,0.0096786,0.0033147,0.00028786,0.018820,0.059890,0.020433,0.086619,0.0084979,0.0024130
2022-06-17,0.014947,0.0000,0.046089,0.016795,0.0016355,0.10538,0.052673,0.062109,0.31285,0.11820,0.025772
2022-06-18,0.0026438,0.0000,0.012814,0.0016550,9.3384e-05,0.068366,0.067493,0.028749,0.14471,0.042178,0.0057978
2022-06-19,0.0026104,2.0175e-05,0.010258,0.061936,0.00055140,0.082919,0.090606,0.16642,0.22493,0.066561,0.0091982
2022-06-20,0.0064585,0.0015669,0.057381,0.028157,0.0014204,0.12972,0.091279,0.044319,0.21819,0.082577,0.024103
2022-06-21,0.014706,0.00020668,0.12358,0.15040,0.0076498,0.14646,0.10345,0.075230,0.29724,0.10076,0.024369
2022-06-22,0.0046643,2.3908e-07,0.00088070,0.21572,0.00029273,0.015243,0.010490,0.11649,0.25295,0.033351,0.014947
2022-06-23,0.00066274,0.0000,0.00037308,0.00076371,1.5036e-06,0.0072718,0.0095783,0.0019094,0.010378,0.0049397,0.00025908
2022-06-24,0.0041207,0.0000,0.0021125,0.0041377,4.1257e-05,0.012956,0.017291,0.0048322,0.050981,0.035089,0.0011020
2022-06-25,0.0079626,0.00024959,0.070544,0.083160,0.00021082,0.067573,0.072956,0.034488,0.25716,0.077360,0.019915
2022-06-26,0.00029730,0.0000,0.019140,0.047004,0.00033566,0.011889,0.037263,0.0013564,0.057550,0.0041604,0.0030418
2022-06-27,1.9033e-05,1.8891e-05,0.0069370,0.0046556,0.00015959,0.026636,0.050381,0.00084580,0.054437,0.0037917,2.2950e-05
2022-06-28,0.00078472,9.0276e-06,0.024467,0.018628,2.7286e-05,0.0040406,0.013688,0.013879,0.051585,0.012052,0.00072321
2022-06-29,0.0013286,0.00014914,0.018223,0.028914,0.0017164,0.042604,0.084816,0.062052,0.048719,0.021520,0.0041435
2022-06-30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
